Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Self-play/ELO,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
590000,0.4362691,2.4317024,25.38258575197889,1435.7298444586027,2464.2374670184695,2464.2374670184695,1.0
600000,0.42019308,2.5426655,27.571428571428573,1451.9425314523262,2331.1057142857144,2331.1057142857144,1.0
610000,0.41762844,1.9847944,30.2984375,1459.4685184888392,2708.5375,2708.5375,1.0
620000,0.45305017,2.03688,31.845394736842106,1465.8626870632052,2315.2697368421054,2315.2697368421054,1.0
630000,0.41147235,2.128152,28.35190615835777,1463.9290593728358,3142.457478005865,3142.457478005865,1.0
640000,0.41055205,2.2250147,27.06179775280899,1463.8975278153284,2434.387640449438,2434.387640449438,1.0
650000,0.4152813,2.3570848,27.448863636363637,1463.8975278153287,2683.7272727272725,2683.7272727272725,1.0
660000,0.4076782,2.7870784,29.08108108108108,1480.8635061745597,4126.375375375375,4126.375375375375,1.0
670000,0.41811988,2.964502,25.803763440860216,1494.598361456086,3828.983870967742,3828.983870967742,1.0
680000,0.41092563,3.0171318,28.60355029585799,1508.4332797170123,4079.292899408284,4079.292899408284,1.0
690000,0.40682578,3.1545038,26.17391304347826,1514.5904388546414,3848.4728260869565,3848.4728260869565,1.0
700000,0.4059821,3.2267504,25.43915343915344,1514.5519578985584,3679.5793650793653,3679.5793650793653,1.0
710000,0.41213137,2.2781572,25.55702917771883,1522.434866006024,4066.7851458885943,4066.7851458885943,1.0
720000,0.40457726,2.2788093,24.8062015503876,1527.393246958685,4461.731266149871,4461.731266149871,1.0
730000,0.41405177,2.5097334,23.045673076923077,1527.4223461192148,3464.956730769231,3464.956730769231,1.0
740000,0.41449034,2.530236,23.720987654320986,1527.4223461192148,4724.656790123457,4724.656790123457,1.0
750000,0.42709327,2.6357586,21.0509977827051,1527.4223461192148,3400.5673289183223,3400.5673289183223,1.0
760000,0.42280564,3.2448819,24.79381443298969,1539.5117159688025,4111.958762886598,4111.958762886598,1.0
770000,0.42450726,3.4508352,18.21153846153846,1553.9152743043135,4875.7,4875.7,1.0
780000,0.4274363,3.4634218,25.494708994708994,1569.8618001666694,5380.616402116402,5380.616402116402,1.0
790000,0.413663,3.612856,18.024761904761906,1593.7617073284084,4151.455238095238,4151.455238095238,1.0
800000,0.41072196,3.6069038,17.22040072859745,1600.4354964790757,4902.981785063752,4902.981785063752,1.0
810000,0.40227678,2.48531,17.26416819012797,1600.4751996667417,4642.539305301645,4642.539305301645,1.0
820000,0.40305632,2.4086428,17.423572744014734,1600.4751996667417,5539.87108655617,5539.87108655617,1.0
830000,0.41319624,2.5496624,18.205374280230327,1617.4509435988566,4443.009596928982,4443.009596928982,1.0
840000,0.42468092,2.563081,18.690944881889763,1628.2290179984145,4531.602362204724,4531.602362204724,1.0
850000,0.4252641,2.767867,19.955974842767297,1625.341896917012,6515.696016771489,6515.696016771489,1.0
860000,0.40353623,3.6774476,19.969601677148848,1629.5501542144125,6661.0272536687635,6661.0272536687635,1.0
870000,0.38918164,3.8777268,17.35229357798165,1633.7027566395755,5227.366972477064,5227.366972477064,1.0
880000,0.3879515,3.9208,17.344954128440367,1633.2797983557878,4952.095412844037,4952.095412844037,1.0
890000,0.38719532,4.1229444,20.995604395604396,1640.1617365313625,7806.167032967033,7806.167032967033,1.0
900000,0.38421017,4.093673,17.51948051948052,1656.1132865036016,7255.630797773655,7255.630797773655,1.0
910000,0.3858576,3.0193458,18.560546875,1664.000573052635,6516.52734375,6516.52734375,1.0
920000,0.39243072,2.986404,18.02095238095238,1663.9244436205222,7011.007619047619,7011.007619047619,1.0
930000,0.38905835,3.1233869,17.795497185741088,1663.9244436205222,6479.260787992495,6479.260787992495,1.0
940000,0.39559606,3.1745296,17.94128787878788,1677.5912680713395,7719.465909090909,7719.465909090909,1.0
950000,0.38856795,3.3529172,18.501953125,1688.1493535859308,5513.31640625,5513.31640625,1.0
960000,0.38753372,3.8605762,19.56378600823045,1710.6222365442313,9045.74279835391,9045.74279835391,1.0
970000,0.3865886,3.9857166,19.138832997987926,1739.974404995911,7602.042253521126,7602.042253521126,1.0
980000,0.38423735,4.0523767,18.644400785854618,1740.0553202541694,9433.599214145383,9433.599214145383,1.0
990000,0.38484263,4.1610823,17.890566037735848,1751.5374290377908,9396.545283018868,9396.545283018868,1.0
1000000,0.38473907,4.2304745,18.2,1756.853485160985,7968.469230769231,7968.469230769231,1.0
1010000,0.37876344,3.7828703,16.91860465116279,1776.5280777204996,7704.16457960644,7704.16457960644,1.0
1020000,0.37471426,3.8481767,15.90186125211506,1780.8342040182715,7425.747884940778,7425.747884940778,1.0
1030000,0.36771753,3.9694448,16.542105263157893,1790.0343541603536,9096.531578947368,9096.531578947368,1.0
